call_id,caller_number,callee_number,datetime,duration_sec,call_type,tower_city
CL00972,+917350389989,+919529182928,2022-05-05 11:04:48,220,Signal,Pune
CL00973,+917947119487,+919514122177,2022-09-16 06:32:02,951,Voice,Mumbai
CL00974,+917907243029,+917923988689,2022-12-18 23:25:54,403,Telegram,Delhi
CL00975,+917091729577,+917558841618,2022-04-28 22:58:08,674,Telegram,Jaipur
CL00976,+917907243029,+917110724913,2022-03-26 17:42:15,1466,Telegram,Bangalore
CL00977,+918243165953,+917220959215,2024-05-11 05:10:53,41,Voice,Bangalore
CL00978,+919179320310,+919829967158,2023-07-02 23:25:10,163,Voice,Bhopal
CL00979,+918518692176,+917346992476,2023-03-28 11:11:13,1468,Voice,Bhopal
CL00980,+919654827789,+917408390575,2023-03-29 22:03:53,1305,Voice,Pune
CL00981,+919389142017,+919263164755,2022-02-23 19:00:03,1586,Telegram,Nagpur
CL00982,+917923517027,+918600506062,2023-01-19 07:12:05,37,Telegram,Delhi
CL00983,+918432410914,+919978436070,2024-04-20 06:43:42,134,WhatsApp,Mumbai
CL00984,+919514122177,+919559721644,2023-03-02 16:06:52,674,Signal,Lucknow
CL00985,+917491404673,+917981372436,2023-07-09 12:27:07,480,WhatsApp,Mumbai
CL00986,+917779130936,+919635277155,2022-06-27 00:25:41,652,Voice,Pune
CL00987,+918947762953,+917877990647,2022-08-14 02:42:52,575,Signal,Delhi
CL00988,+917110724913,+917408390575,2023-02-25 09:49:38,1028,Voice,Surat
CL00989,+919961852565,+919355172948,2022-09-15 03:38:20,1297,Telegram,Bhopal
CL00990,+917261243105,+919825363606,2022-06-29 20:48:56,1413,Signal,Indore
CL00991,+918632978535,+917110724913,2022-12-10 00:38:58,1203,Telegram,Pune
CL00992,+917334417350,+919036965074,2023-05-31 18:45:00,481,Voice,Ahmedabad
CL00993,+919829967158,+918196441373,2022-08-31 23:27:48,503,Voice,Delhi
CL00994,+918724932977,+917131671246,2023-05-26 09:12:09,774,WhatsApp,Bhopal
CL00995,+918000721711,+917288335378,2024-01-13 19:28:47,678,WhatsApp,Chennai
CL00996,+919670283403,+917633740357,2023-06-18 13:41:52,595,Voice,Hyderabad
CL00997,+917112759345,+917774881143,2022-09-06 06:34:03,1366,WhatsApp,Nagpur
CL00998,+918342278523,+917923988689,2023-06-18 10:11:28,1294,Voice,Mumbai
CL00999,+919869245055,+917110724913,2022-07-17 01:40:09,423,WhatsApp,Mumbai
CL01000,+918635971911,+917454678712,2024-05-01 06:15:32,165,Telegram,Surat
CL01001,+918097447932,+918196441373,2022-06-18 23:12:15,873,WhatsApp,Ahmedabad
CL01002,+918600506062,+917464794418,2022-10-20 18:28:40,417,Signal,Indore
CL01003,+918632978535,+919529104043,2023-01-04 12:24:10,969,Telegram,Pune
CL01004,+918873548915,+918846465000,2024-02-18 04:52:50,992,Voice,Nagpur
CL01005,+917923988689,+919200510647,2024-05-24 02:48:58,619,WhatsApp,Lucknow
CL01006,+918635971911,+919518848328,2023-01-25 14:19:29,585,Telegram,Lucknow
CL01007,+918632978535,+918538638860,2022-12-08 04:45:30,405,WhatsApp,Hyderabad
CL01008,+919746601166,+918432410914,2024-06-01 16:46:46,771,Telegram,Pune
CL01009,+919843005049,+919437795758,2024-01-31 11:24:31,635,Voice,Pune
CL01010,+918000721711,+919829967158,2023-01-30 18:10:12,1567,Telegram,Chennai
CL01011,+918507634128,+917334417350,2023-12-28 15:40:44,759,Voice,Bhopal
CL01012,+918615742667,+918173242669,2024-01-24 07:15:30,75,Signal,Bhopal
CL01013,+919380304322,+919946766309,2022-09-25 19:29:43,306,Signal,Hyderabad
CL01014,+918181184718,+918432410914,2022-04-30 02:41:45,792,Telegram,Surat
CL01015,+919529104043,+918843761970,2022-07-13 13:10:53,879,Signal,Surat
CL01016,+917464794418,+917181686832,2023-06-30 21:56:24,1205,Signal,Surat
CL01017,+917350389989,+917544423789,2022-04-22 20:36:49,1638,Signal,Indore
CL01018,+918830831254,+919877685081,2024-02-06 06:59:47,820,Signal,Delhi
CL01019,+919355172948,+919869245055,2022-01-02 03:04:49,1431,Telegram,Lucknow
CL01020,+919843005049,+918341957809,2024-01-21 13:10:11,772,WhatsApp,Surat
CL01021,+917261243105,+919367966782,2023-05-14 05:32:07,927,WhatsApp,Bangalore
CL01022,+917923517027,+918076551580,2024-02-07 05:51:48,397,Signal,Indore
CL01023,+919653594796,+919090071756,2023-10-04 19:06:55,1308,WhatsApp,Mumbai
CL01024,+919179320310,+917748381742,2023-01-22 03:17:04,705,Voice,Ahmedabad
CL01025,+917288335378,+918849649210,2023-05-12 21:48:06,24,Voice,Chennai
CL01026,+919746601166,+917633740357,2022-04-10 06:33:50,19,Telegram,Ahmedabad
CL01027,+919749387529,+919877685081,2023-05-13 15:48:21,1242,Telegram,Kolkata
CL01028,+917609346980,+917774881143,2022-11-19 07:23:42,821,Telegram,Ahmedabad
CL01029,+919320207740,+917779130936,2024-06-13 10:51:06,11,Telegram,Indore
CL01030,+919560761628,+918724932977,2022-01-27 19:07:55,1091,Signal,Surat
CL01031,+918600506062,+917609346980,2023-04-08 19:43:42,1786,Telegram,Lucknow
CL01032,+917350389989,+917491404673,2022-01-04 20:52:20,39,Signal,Indore
CL01033,+919559721644,+919391179068,2023-11-26 14:14:38,997,Telegram,Surat
CL01034,+919529104043,+918507634128,2023-03-15 15:42:54,1437,Voice,Surat
CL01035,+918615742667,+919179320310,2023-09-14 06:45:09,1786,Voice,Bangalore
CL01036,+918705407682,+917544423789,2022-11-05 21:35:55,961,WhatsApp,Jaipur
CL01037,+919163970710,+918632978535,2023-11-10 17:15:15,438,WhatsApp,Nagpur
CL01038,+917544423789,+919204340231,2023-03-22 22:01:10,673,Telegram,Nagpur
CL01039,+917220959215,+918342278523,2024-01-07 08:42:30,1378,Voice,Bhopal
CL01040,+917261243105,+919654827789,2023-10-11 23:31:05,1634,Signal,Indore
CL01041,+918607610633,+917749459431,2023-10-22 10:24:58,1474,Telegram,Bhopal
CL01042,+919912923661,+919036965074,2022-08-17 08:07:18,184,Voice,Mumbai
CL01043,+917774881143,+917491404673,2024-02-02 03:36:23,265,Signal,Pune
CL01044,+919756099698,+918196441373,2022-03-05 18:34:12,1739,Telegram,Pune
CL01045,+919670283403,+919823273703,2024-03-27 21:59:50,263,WhatsApp,Mumbai
CL01046,+919437795758,+917091729577,2023-07-06 14:20:09,1676,Signal,Indore
CL01047,+918342278523,+918705407682,2023-11-28 14:09:38,585,WhatsApp,Surat
CL01048,+917889734128,+919670283403,2022-11-13 16:44:07,565,Telegram,Bhopal
CL01049,+917408390575,+917309561891,2022-10-26 22:24:03,1664,Signal,Bangalore
CL01050,+917981372436,+918607610633,2023-12-19 23:03:59,1777,WhatsApp,Indore
CL01051,+917988317990,+918338472296,2022-11-03 21:58:54,331,Voice,Lucknow
CL01052,+918338472296,+919978436070,2023-03-09 21:30:22,1556,Telegram,Pune
CL01053,+918538638860,+918394868732,2024-01-15 09:18:44,404,Telegram,Mumbai
CL01054,+917133790981,+919635277155,2024-02-10 18:55:51,115,Signal,Jaipur
CL01055,+918181184718,+918724932977,2023-03-29 22:30:18,301,WhatsApp,Hyderabad
CL01056,+919367966782,+917091729577,2023-01-06 23:54:36,213,WhatsApp,Pune
CL01057,+919200510647,+919355172948,2022-02-27 03:22:30,372,Voice,Mumbai
CL01058,+919472866768,+919978436070,2023-08-31 13:09:40,1484,Telegram,Hyderabad
CL01059,+917889734128,+919641863774,2022-09-04 12:31:19,1413,WhatsApp,Bhopal
CL01060,+917394096254,+917544423789,2024-03-07 14:55:52,1336,Telegram,Chennai
CL01061,+919263164755,+917609346980,2022-01-12 03:07:05,254,Telegram,Bhopal
CL01062,+917334417350,+918607610633,2022-01-24 18:36:36,987,Signal,Surat
CL01063,+917488120041,+918948692883,2023-01-29 15:41:44,893,Signal,Ahmedabad
CL01064,+918967277638,+919045460840,2022-11-30 02:45:58,1770,WhatsApp,Pune
CL01065,+917881351238,+918338472296,2023-07-24 17:50:51,1090,Telegram,Mumbai
CL01066,+918843761970,+919961852565,2024-01-01 20:07:48,1547,WhatsApp,Bhopal
CL01067,+919641863774,+918948692883,2024-06-01 19:44:11,15,Telegram,Nagpur
CL01068,+918843023757,+919829967158,2022-02-10 04:36:13,1341,WhatsApp,Mumbai
CL01069,+919518848328,+917889734128,2022-03-28 03:32:19,749,WhatsApp,Pune
CL01070,+919756099698,+918600506062,2022-11-04 01:33:57,1608,Signal,Bhopal
CL01071,+919654827789,+919263164755,2022-05-24 18:31:44,645,Signal,Ahmedabad
CL01072,+919961852565,+917334417350,2022-08-03 22:06:42,1683,Voice,Hyderabad
CL01073,+918000721711,+917491404673,2022-05-26 09:54:53,445,WhatsApp,Ahmedabad
CL01074,+919529182928,+917408390575,2023-08-29 11:17:08,1498,Telegram,Mumbai
CL01075,+917454678712,+919518848328,2022-09-24 12:41:57,339,Telegram,Jaipur
CL01076,+917748381742,+919518848328,2023-11-24 13:44:09,1102,WhatsApp,Mumbai
CL01077,+919877685081,+919795665767,2024-01-02 11:36:42,1331,WhatsApp,Pune
CL01078,+917346992476,+918843023757,2024-03-17 13:24:01,1241,WhatsApp,Mumbai
CL01079,+918518692176,+919829967158,2023-06-29 03:43:35,838,Voice,Kolkata
CL01080,+917544423789,+919432330583,2022-12-08 08:09:55,1639,WhatsApp,Chennai
CL01081,+917091729577,+919045460840,2023-01-22 07:24:06,1608,Voice,Bangalore
CL01082,+917494665880,+919389142017,2023-08-26 15:06:33,719,Signal,Lucknow
CL01083,+918518692176,+919045460840,2022-02-19 05:20:48,802,WhatsApp,Kolkata
CL01084,+919654827789,+919529182928,2023-09-01 12:30:37,266,Signal,Delhi
CL01085,+919472866768,+917346992476,2023-11-05 04:09:24,1167,Signal,Delhi
CL01086,+917609346980,+918600506062,2023-11-26 19:26:45,942,WhatsApp,Jaipur
CL01087,+917026224160,+918097447932,2023-05-30 09:17:27,1071,WhatsApp,Chennai
CL01088,+917544423789,+919389142017,2023-02-21 10:54:05,1304,Voice,Mumbai
CL01089,+917366637148,+919259520140,2022-06-19 18:03:05,1527,Signal,Lucknow
CL01090,+917309561891,+917091729577,2023-03-11 21:32:59,1501,WhatsApp,Jaipur
CL01091,+918705407682,+919472866768,2023-12-03 21:56:34,1434,Voice,Pune
CL01092,+918432410914,+917491404673,2024-05-01 23:00:45,875,Signal,Hyderabad
CL01093,+918394868732,+917633740357,2023-09-14 14:10:43,1569,WhatsApp,Bangalore
CL01094,+918021908455,+919823273703,2024-05-09 04:32:22,109,Telegram,Jaipur
CL01095,+917923988689,+919355172948,2023-01-18 03:21:58,1395,WhatsApp,Indore
CL01096,+917378514962,+919641863774,2022-10-25 09:30:18,547,WhatsApp,Delhi
CL01097,+918338472296,+917408390575,2022-11-09 20:32:52,77,Telegram,Ahmedabad
CL01098,+917988317990,+919320207740,2022-12-31 00:39:29,677,Signal,Kolkata
CL01099,+919204340231,+919746601166,2022-12-25 23:11:25,731,Voice,Mumbai
CL01100,+918846465000,+919869245055,2022-07-22 02:33:32,319,Telegram,Mumbai
CL01101,+917988317990,+919746601166,2022-06-09 21:16:14,968,Telegram,Kolkata
CL01102,+919820660931,+919823273703,2023-03-15 05:34:51,556,Voice,Jaipur
CL01103,+919090071756,+918181184718,2022-05-24 11:47:27,16,Signal,Indore
CL01104,+919367966782,+919549776132,2022-07-14 09:02:08,813,Telegram,Surat
CL01105,+917112759345,+917889734128,2022-06-14 21:12:30,1367,Signal,Mumbai
CL01106,+919607371597,+919869245055,2023-07-18 15:51:43,1467,WhatsApp,Kolkata
CL01107,+919560761628,+917181686832,2024-01-14 23:53:52,801,WhatsApp,Mumbai
CL01108,+919204340231,+917881351238,2022-05-10 04:22:32,32,WhatsApp,Delhi
CL01109,+917774881143,+919200510647,2023-09-04 23:00:27,988,Signal,Chennai
CL01110,+917988317990,+917748381742,2024-02-19 13:15:39,317,WhatsApp,Hyderabad
CL01111,+917220959215,+919163970710,2024-06-03 08:44:15,1369,Telegram,Hyderabad
CL01112,+917033199694,+918925327382,2023-12-19 23:32:39,376,WhatsApp,Indore
CL01113,+918905085701,+917655579180,2022-05-04 04:25:02,565,WhatsApp,Bangalore
CL01114,+919200510647,+917540838949,2023-09-24 06:05:55,109,Telegram,Pune
CL01115,+917494665880,+919389142017,2023-12-18 20:14:14,693,Telegram,Jaipur
CL01116,+918076551580,+917334417350,2023-03-14 20:03:19,230,Signal,Kolkata
CL01117,+917220959215,+918507634128,2023-12-30 13:15:20,102,WhatsApp,Delhi
CL01118,+919756099698,+917621430136,2023-11-08 23:20:13,589,Telegram,Chennai
CL01119,+919045460840,+918846465000,2022-07-09 08:31:23,689,Signal,Mumbai
CL01120,+917488120041,+918432410914,2023-12-01 17:49:55,271,Signal,Kolkata
CL01121,+919432330583,+918394868732,2023-09-12 11:15:41,570,WhatsApp,Ahmedabad
CL01122,+918615742667,+917544423789,2024-06-27 03:08:40,1525,Voice,Delhi
CL01123,+917491404673,+919795665767,2023-12-23 14:59:06,158,Signal,Chennai
CL01124,+917033199694,+917923517027,2023-07-01 23:09:02,266,WhatsApp,Pune
CL01125,+917454678712,+917558841618,2024-06-17 17:22:57,754,Telegram,Bhopal
CL01126,+919641863774,+919912923661,2022-03-11 15:26:33,1036,Voice,Bangalore
CL01127,+918816499958,+917133790981,2022-10-24 01:36:03,1631,WhatsApp,Surat
CL01128,+919437795758,+917309561891,2023-12-03 17:55:32,158,WhatsApp,Jaipur
CL01129,+917334417350,+918615742667,2023-07-30 12:25:38,561,WhatsApp,Bangalore
CL01130,+919756099698,+917637088959,2023-08-09 06:37:44,23,Telegram,Lucknow
CL01131,+917494665880,+919412411754,2022-11-07 07:18:45,554,Voice,Bangalore
CL01132,+918607610633,+919559721644,2023-07-01 07:18:02,1314,WhatsApp,Chennai
CL01133,+917261243105,+918518692176,2024-06-13 01:41:15,1691,WhatsApp,Lucknow
CL01134,+919163970710,+919756099698,2023-10-27 11:40:38,760,Signal,Mumbai
CL01135,+917454678712,+918415818695,2024-01-10 04:26:57,1257,Signal,Kolkata
CL01136,+919320207740,+917091729577,2024-04-23 11:14:46,577,WhatsApp,Chennai
CL01137,+917540838949,+919961852565,2023-11-05 18:06:46,1532,Telegram,Bhopal
CL01138,+919518848328,+919529182928,2022-07-31 14:14:20,555,WhatsApp,Ahmedabad
CL01139,+919437795758,+917346992476,2023-04-02 07:46:46,893,Signal,Bangalore
CL01140,+918849649210,+919259520140,2023-05-23 05:29:11,1675,WhatsApp,Hyderabad
CL01141,+919869245055,+918948692883,2023-10-26 09:01:19,338,WhatsApp,Indore
CL01142,+918338472296,+917491404673,2022-03-13 04:04:27,507,Telegram,Bhopal
CL01143,+917225953184,+919045460840,2024-01-12 16:08:46,1541,Voice,Ahmedabad
CL01144,+919045460840,+917394096254,2023-01-29 00:07:52,32,Voice,Bangalore
CL01145,+918600506062,+917748381742,2022-10-02 04:40:38,32,Voice,Nagpur
CL01146,+919204340231,+917378514962,2024-01-24 10:54:45,179,WhatsApp,Bangalore
CL01147,+918849649210,+919263164755,2024-04-15 05:19:21,985,WhatsApp,Hyderabad
CL01148,+919320207740,+918875662813,2023-12-10 08:40:34,257,Voice,Indore
CL01149,+919559721644,+918925327382,2023-07-12 09:06:32,1718,Telegram,Bangalore
CL01150,+919756099698,+918607610633,2022-01-25 07:27:24,306,Signal,Bhopal
CL01151,+918341957809,+918607610633,2024-06-19 21:24:43,1469,Voice,Jaipur
CL01152,+919355172948,+919549776132,2022-08-18 03:18:22,161,Signal,Mumbai
CL01153,+919432330583,+917748381742,2022-02-14 19:09:11,882,Signal,Ahmedabad
CL01154,+918948692883,+918173242669,2022-06-03 21:43:19,1284,Signal,Kolkata
CL01155,+918925327382,+918518692176,2023-05-27 21:23:59,548,Voice,Nagpur
CL01156,+919756099698,+918905085701,2024-03-07 20:09:20,307,Telegram,Jaipur
CL01157,+918849649210,+917110724913,2022-04-26 18:27:46,575,WhatsApp,Mumbai
CL01158,+919635277155,+918967277638,2022-07-06 12:22:20,1017,Telegram,Jaipur
CL01159,+917350389989,+919825363606,2022-05-22 20:58:15,789,Telegram,Lucknow
CL01160,+918705407682,+919961852565,2023-07-01 15:34:34,1687,WhatsApp,Pune
CL01161,+917748381742,+919607371597,2023-06-24 18:49:44,1666,WhatsApp,Surat
CL01162,+917544423789,+917288335378,2023-01-06 00:13:54,40,Signal,Lucknow
CL01163,+917033199694,+917261243105,2022-04-23 01:58:22,744,WhatsApp,Chennai
CL01164,+917877990647,+918830831254,2024-05-05 17:59:58,867,WhatsApp,Hyderabad
CL01165,+918607610633,+919320207740,2024-02-04 04:07:44,1446,WhatsApp,Pune
CL01166,+917294678352,+918173242669,2023-01-16 01:44:06,1362,Voice,Jaipur
CL01167,+917637088959,+919380304322,2022-05-31 11:09:05,506,Voice,Delhi
CL01168,+919843005049,+918905085701,2024-02-23 05:30:47,291,Signal,Jaipur
CL01169,+917350389989,+919978436070,2023-03-31 20:44:00,592,Voice,Bangalore
CL01170,+918076551580,+917889734128,2023-09-11 05:32:10,27,Telegram,Indore
CL01171,+918173242669,+919574081104,2023-07-22 22:53:16,1176,Signal,Surat
CL01172,+917655579180,+918173242669,2022-06-10 08:05:33,778,WhatsApp,Surat
CL01173,+918947762953,+919560761628,2023-09-26 01:14:25,381,Voice,Indore
CL01174,+918097447932,+918849649210,2022-11-17 20:41:25,1699,Telegram,Bangalore
CL01175,+917621430136,+917131671246,2023-10-25 13:12:17,227,Voice,Mumbai
CL01176,+919432330583,+919825363606,2022-01-29 07:18:10,1114,Voice,Mumbai
CL01177,+918947762953,+917091729577,2024-02-14 09:12:35,418,Voice,Hyderabad
CL01178,+919877685081,+917748381742,2023-08-07 18:02:36,1623,Telegram,Delhi
CL01179,+917012178595,+918843023757,2022-04-06 09:00:22,1544,Signal,Pune
CL01180,+917181686832,+919795665767,2022-11-19 12:46:22,270,Voice,Kolkata
CL01181,+919653594796,+917181686832,2022-04-14 16:51:49,312,Voice,Ahmedabad
CL01182,+917923988689,+918849649210,2023-08-24 01:18:10,315,Telegram,Mumbai
CL01183,+919259520140,+919036965074,2024-06-24 06:51:43,1344,WhatsApp,Nagpur
CL01184,+918181184718,+917181686832,2023-06-13 23:38:41,1076,Signal,Jaipur
CL01185,+917133790981,+919978436070,2022-10-25 11:39:54,887,Voice,Surat
CL01186,+918464137110,+917366637148,2022-08-02 19:38:04,317,Telegram,Mumbai
CL01187,+918432410914,+918830831254,2024-02-24 09:35:55,1638,Voice,Jaipur
CL01188,+917488120041,+919574081104,2022-11-18 05:59:18,335,Voice,Chennai
CL01189,+919823273703,+917026224160,2022-04-02 02:11:45,1585,Telegram,Chennai
CL01190,+917033199694,+919518848328,2024-02-21 14:41:59,292,Voice,Ahmedabad
CL01191,+917988317990,+917633740357,2023-01-08 09:25:26,1760,WhatsApp,Jaipur
CL01192,+919823273703,+919472866768,2024-05-15 19:20:23,175,Telegram,Lucknow
CL01193,+917947119487,+918415818695,2024-06-17 21:02:39,1323,Voice,Surat
CL01194,+917414741061,+917091729577,2022-06-08 03:18:24,329,Telegram,Indore
CL01195,+918538638860,+918607610633,2023-02-02 14:42:05,719,Telegram,Jaipur
CL01196,+919654827789,+918097447932,2022-04-22 02:11:46,226,Telegram,Nagpur
CL01197,+918846465000,+917923517027,2023-02-16 10:04:20,706,Telegram,Hyderabad
CL01198,+917033199694,+919163970710,2022-10-13 14:02:34,323,Telegram,Bangalore
CL01199,+918947762953,+919670283403,2023-08-05 01:38:49,783,Voice,Nagpur
CL01200,+919432330583,+918846465000,2023-04-30 06:03:13,1782,Voice,Nagpur
CL01201,+918173242669,+918518692176,2022-09-16 20:11:05,295,Voice,Chennai
CL01202,+917225953184,+919529104043,2022-11-02 22:28:55,864,WhatsApp,Bhopal
CL01203,+919412411754,+918847692041,2024-04-30 01:05:57,882,Signal,Nagpur
CL01204,+919820660931,+919514122177,2022-07-23 11:26:30,978,WhatsApp,Surat
CL01205,+919912923661,+917026224160,2023-12-11 18:24:52,25,WhatsApp,Mumbai
CL01206,+919946766309,+919635277155,2023-11-12 23:47:52,1513,Signal,Delhi
CL01207,+918905085701,+917877990647,2022-06-01 15:55:20,237,Telegram,Chennai
CL01208,+919749387529,+919756099698,2023-04-07 04:40:28,1313,Voice,Delhi
CL01209,+917408390575,+917491404673,2023-03-07 22:34:49,345,Telegram,Hyderabad
CL01210,+918507634128,+917981372436,2022-07-15 21:36:00,763,Signal,Delhi
CL01211,+917464794418,+919389142017,2023-05-30 03:44:31,1333,Telegram,Pune
CL01212,+917350389989,+917026224160,2022-12-27 17:27:33,1571,Signal,Mumbai
CL01213,+919565778475,+917877990647,2023-03-15 11:11:35,1223,WhatsApp,Lucknow
CL01214,+919912923661,+917923988689,2022-10-19 21:44:43,900,Signal,Surat
CL01215,+919045460840,+917544423789,2024-04-05 03:05:41,38,Telegram,Mumbai
CL01216,+918705407682,+918875662813,2022-04-13 20:28:32,1195,Voice,Bhopal
CL01217,+918510308881,+919607371597,2022-08-05 07:49:29,1134,Telegram,Mumbai
CL01218,+919367966782,+918243165953,2022-05-08 11:50:58,955,Telegram,Indore
CL01219,+919437795758,+919746601166,2023-01-19 07:32:18,553,Signal,Chennai
CL01220,+919843005049,+917366637148,2022-01-05 13:02:00,58,WhatsApp,Nagpur
CL01221,+917131671246,+918843761970,2024-04-19 23:38:20,691,WhatsApp,Ahmedabad
CL01222,+918846465000,+917366637148,2023-07-24 12:12:39,1324,Telegram,Indore
CL01223,+917621430136,+919200510647,2022-05-12 20:24:46,360,Telegram,Kolkata
CL01224,+918843761970,+917637088959,2023-03-24 07:06:45,1645,WhatsApp,Lucknow
CL01225,+919641863774,+918338472296,2024-05-13 20:58:16,1719,WhatsApp,Kolkata
CL01226,+918847136322,+919259520140,2022-04-06 00:27:00,1292,WhatsApp,Delhi
CL01227,+918875662813,+919529104043,2023-08-09 12:01:47,1508,WhatsApp,Jaipur
CL01228,+917779130936,+918847692041,2022-09-03 20:57:14,613,WhatsApp,Lucknow
CL01229,+917414741061,+917394096254,2024-02-28 08:42:03,568,Voice,Bangalore
CL01230,+917881351238,+918925327382,2022-04-24 14:59:38,256,Voice,Bangalore
CL01231,+919578741716,+918415818695,2022-07-04 02:04:31,1734,Signal,Indore
CL01232,+917981372436,+918338472296,2022-04-14 15:50:01,852,Voice,Jaipur
CL01233,+918021908455,+917981372436,2023-12-05 13:24:56,647,Telegram,Nagpur
CL01234,+918181184718,+918948692883,2022-11-02 00:57:11,1355,Voice,Mumbai
CL01235,+917774881143,+918327079104,2023-05-11 19:38:34,15,WhatsApp,Lucknow
CL01236,+919518848328,+919829967158,2022-07-17 19:01:34,52,WhatsApp,Hyderabad
CL01237,+919823273703,+919163970710,2022-08-11 00:20:08,455,Voice,Surat
CL01238,+918967277638,+919877685081,2022-10-08 15:12:05,718,Signal,Jaipur
CL01239,+917309561891,+919912923661,2023-06-09 12:59:12,517,WhatsApp,Hyderabad
CL01240,+917220959215,+918338472296,2022-04-16 18:50:49,1208,Signal,Bangalore
CL01241,+918847136322,+917988317990,2023-03-20 14:27:38,1535,Signal,Indore
CL01242,+919670283403,+919204340231,2023-09-14 12:27:12,1166,Signal,Kolkata
CL01243,+917749459431,+917947119487,2022-06-21 01:32:16,1206,Telegram,Chennai
CL01244,+918394868732,+917026224160,2023-02-12 00:07:11,1661,Signal,Pune
CL01245,+918847692041,+917779130936,2022-09-09 02:13:42,766,Signal,Bangalore
CL01246,+918843023757,+919829967158,2022-01-10 10:44:00,1473,Signal,Hyderabad
CL01247,+918097447932,+919635277155,2022-08-27 17:04:24,585,WhatsApp,Lucknow
CL01248,+917408390575,+918925327382,2023-07-29 08:45:38,1658,Voice,Ahmedabad
CL01249,+919607371597,+919912923661,2022-11-22 10:12:12,106,Telegram,Jaipur
CL01250,+919559721644,+918816499958,2023-03-08 03:07:28,355,Signal,Ahmedabad
CL01251,+918615742667,+917288335378,2023-08-14 00:18:01,1323,Voice,Jaipur
CL01252,+919578741716,+917133790981,2024-05-11 12:02:57,1097,Voice,Kolkata
CL01253,+917540838949,+917110724913,2023-04-27 03:53:51,855,Signal,Chennai
CL01254,+919670283403,+918327079104,2023-02-14 02:35:49,646,Telegram,Ahmedabad
CL01255,+917012178595,+918338472296,2022-11-02 22:29:31,1743,Voice,Indore
CL01256,+917131671246,+918925327382,2022-01-30 07:03:52,26,WhatsApp,Mumbai
CL01257,+919635277155,+919912923661,2022-08-20 05:05:12,1487,Signal,Indore
CL01258,+919961852565,+919746601166,2023-12-06 01:16:56,1612,Voice,Mumbai
CL01259,+917012178595,+917464794418,2022-03-18 08:21:44,1259,Telegram,Chennai
CL01260,+919355172948,+918724932977,2023-08-21 14:07:08,658,WhatsApp,Nagpur
CL01261,+917350389989,+917195066088,2023-11-16 03:33:33,497,Telegram,Bhopal
CL01262,+919869245055,+917220959215,2022-11-26 23:30:14,193,Signal,Nagpur
CL01263,+919179320310,+917748381742,2022-12-28 17:53:55,501,WhatsApp,Surat
CL01264,+918021908455,+917309561891,2022-03-03 06:00:42,447,Telegram,Indore
CL01265,+918615742667,+917491404673,2023-05-15 03:21:13,1672,Signal,Nagpur
CL01266,+918196441373,+919574081104,2023-11-03 04:54:32,221,WhatsApp,Hyderabad
CL01267,+919823273703,+918615742667,2023-04-09 19:32:12,1602,Telegram,Hyderabad
CL01268,+917110724913,+917220959215,2023-03-10 05:43:19,1786,Voice,Bangalore
CL01269,+917907243029,+919204340231,2024-02-02 03:15:01,948,WhatsApp,Chennai
CL01270,+919380304322,+917033199694,2023-11-09 16:28:22,548,Voice,Lucknow
CL01271,+917748381742,+917026224160,2023-03-18 06:09:25,1033,Telegram,Lucknow
CL01272,+919825363606,+917621430136,2023-03-28 08:23:06,105,Telegram,Surat
CL01273,+918173242669,+919795665767,2022-10-29 06:25:11,1221,Signal,Lucknow
CL01274,+917309561891,+918843761970,2023-03-20 03:43:03,1328,WhatsApp,Mumbai
CL01275,+918342278523,+919163970710,2022-02-24 01:36:17,493,Voice,Lucknow
CL01276,+919045460840,+918816499958,2022-08-20 19:44:45,833,Telegram,Pune
CL01277,+919045460840,+918342278523,2024-01-22 22:17:31,426,WhatsApp,Nagpur
CL01278,+918847136322,+918327079104,2023-10-15 09:45:38,594,Voice,Mumbai
CL01279,+918847692041,+917181686832,2023-12-19 19:30:47,630,WhatsApp,Bangalore
CL01280,+918843023757,+917110724913,2022-06-20 05:21:57,937,WhatsApp,Delhi
CL01281,+917033199694,+919200510647,2022-12-09 00:11:16,162,WhatsApp,Bhopal
CL01282,+917091729577,+917026224160,2023-05-01 18:00:31,1793,WhatsApp,Jaipur
CL01283,+919549776132,+919559721644,2024-04-18 00:36:43,600,WhatsApp,Lucknow
CL01284,+917181686832,+919514122177,2024-02-13 04:49:06,209,Signal,Nagpur
CL01285,+919825363606,+917947119487,2023-05-18 23:22:34,532,Telegram,Chennai
CL01286,+919823273703,+917877990647,2022-01-14 11:19:45,688,Telegram,Mumbai
CL01287,+918518692176,+918843761970,2024-01-16 20:01:09,845,WhatsApp,Bhopal
CL01288,+918830831254,+917779130936,2023-05-25 00:15:36,1522,Telegram,Kolkata
CL01289,+918847136322,+917544423789,2022-07-18 12:40:06,565,Telegram,Lucknow
CL01290,+918635971911,+918415818695,2023-11-27 11:56:21,805,Telegram,Chennai
CL01291,+918196441373,+917491404673,2022-02-12 18:33:44,708,Voice,Pune
CL01292,+919574081104,+918327079104,2022-10-23 03:00:31,1408,WhatsApp,Jaipur
CL01293,+918905085701,+919749387529,2022-10-24 19:35:42,338,Signal,Jaipur
CL01294,+918341957809,+917749459431,2024-03-29 09:00:29,88,WhatsApp,Chennai
